time,open,high,low,close,Volume,ATR
1715107200,439.87,440.23,439.83,440.18,36710,0.4145433083597966
1715107500,440.16,440.26,440.04,440.14,28630,0.4006473577626662
1715107800,440.14,440.3,439.95,440.13,37371,0.3970296893510488
1715108100,440.13,440.31,440.08,440.26,15965,0.38509899725454666
1715108400,440.24,440.38,440.06,440.27,25042,0.3804490688792214
1715108700,440.27,440.51,440.2,440.48,26844,0.37541699253070576
1715109000,440.49,440.56,440.3,440.45,32095,0.3671729216356547
1715109300,440.41,440.42,439.94,440.24,34612,0.37737485580453584
1715109600,440.25,440.58,440.18,440.5,38356,0.3789909375327816
1715109900,440.53,440.55,440.32,440.37,34740,0.3683487277090128
1715110200,440.4,440.43,440.12,440.22,30692,0.36418096144408346
1715110500,440.22,440.49,440.21,440.445,32972,0.35816803562665106
1715110800,440.46,440.48,440.09,440.14,43745,0.36044174736760765
1715111100,440.14,440.54,440.14,440.53,78065,0.36326733684135243
1715111400,440.55,440.88,440.54,440.63,169198,0.36231966992411463
1715111700,440.66,440.66,440.16,440.29,228787,0.3721539792152493
1715175000,437.67,438.29,437.55,438.11,78923,0.5412858378427321
1715175300,438.03,438.71,437.85,438.61,63246,0.5640511351396768
1715175600,438.56,438.68,438.32,438.66,31072,0.5494760540582723
1715175900,438.64,439.52,438.58,439.39,75448,0.5773706216255384
1715176200,439.38,439.55,439.18,439.44,59544,0.5625584343665717
1715176500,439.4,439.83,439.4,439.72,52454,0.5530899747689599
1715176800,439.69,439.93,439.49,439.82,72164,0.5450121194283197
1715177100,439.81,439.89,439.53,439.54,34213,0.5317969680405835
1715177400,439.56,439.77,439.31,439.44,33572,0.5266686131805404
1715177700,439.46,439.89,439.38,439.76,26953,0.5254779979533583
1715178000,439.74,440.46,439.74,440.32,60447,0.5393724266709734
1715178300,440.35,440.7,440.31,440.58,36413,0.5287029676230458
1715178600,440.55,440.77,440.41,440.52,28670,0.516652755649968
1715178900,440.49,440.56,440.31,440.49,52770,0.4976061302463989
1715179200,440.5,440.99,440.42,440.91,48889,0.5027771209430842
1715179500,440.94,441.48,440.88,441.31,47791,0.5097216123042941
1715179800,441.3,441.35,441.09,441.219,29582,0.4918843542825622
1715180100,441.24,441.24,440.77,440.9,23897,0.490321186119524
1715180400,440.92,441.3,440.74,440.799,27879,0.4952982442538439
1715180700,440.76,440.82,440.45,440.51,37394,0.48634836966428396
1715181000,440.55,440.55,440.235,440.285,52787,0.4741092004025492
1715181300,440.25,440.25,439.78,440.07,46301,0.47631568608808517
1715181600,440.03,440.14,439.87,440.02,20274,0.46157885136750637
1715181900,440.06,440.3,440,440.16,21734,0.45003750484125676
1715182200,440.13,440.3,439.99,440.14,36516,0.44003482592402426
1715182500,440.17,440.25,439.99,440.02,15933,0.427175195500879
1715182800,440.01,440.21,439.91,439.93,16936,0.4180912529650987
1715183100,439.93,439.98,439.61,439.98,33332,0.41465616346759193
1715183400,440,440.14,439.89,439.91,25545,0.4028950089341925
1715183700,439.91,440.07,439.8,439.86,17258,0.3934025082960346
1715184000,439.86,440.09,439.76,439.91,21138,0.3888737577034596
1715184300,439.91,440.05,439.845,439.86,7299,0.37573991786749705
1715184600,439.86,439.96,439.66,439.91,27788,0.3703299237341012
1715184900,439.87,440.205,439.86,440.19,15216,0.3685206434673775
1715185200,440.19,440.26,439.85,439.92,29785,0.3714834546482768
1715185500,439.97,440.15,439.86,439.96,11009,0.36566320788768303
1715185800,440,440.06,439.9,439.97,14800,0.35097297875285033
1715186100,439.92,439.92,439.39,439.705,33264,0.36733205169907823
1715186400,439.78,439.9,439.61,439.65,29596,0.3618083337205701
1715186700,439.64,440.07,439.64,439.88,16233,0.3666791670262441
1715187000,439.9,439.9,439.68,439.77,18191,0.3562020836672245
1715187300,439.79,439.87,439.57,439.71,25229,0.3521876491195664
1715187600,439.7,439.9,439.11,439.79,60890,0.3834599598967376
1715187900,439.77,439.99,439.59,439.59,29941,0.3846413913326873
1715188200,439.58,439.63,439.31,439.6,40676,0.3800241490946377
1715188500,439.57,439.64,439.46,439.5,29429,0.3657367098735927
1715188800,439.49,439.49,439.01,439.07,52338,0.37461265916833675
1715189100,439.11,439.3,439.07,439.16,29291,0.36428318351345684
1715189400,439.11,439.44,439.05,439.32,67877,0.3661200989767804
1715189700,439.31,439.4,439.18,439.29,29514,0.35568294904986536
1715190000,439.28,439.66,439.22,439.63,30920,0.3617055955463034
1715190300,439.64,439.8,439.569,439.65,22678,0.3523694815787099
1715190600,439.69,439.81,439.64,439.745,23662,0.33934309003737456
1715190900,439.76,439.97,439.755,439.93,30272,0.331175726463278
1715191200,439.95,440.045,439.9,439.95,14721,0.3178774602873323
1715191500,439.96,440.03,439.78,440.03,21129,0.3130290702668086
1715191800,440.03,440.2,439.93,440.13,24979,0.30995556524774953
1715192100,440.11,440.3,440.09,440.22,18441,0.30281588201577003
1715192400,440.2,440.25,439.85,439.92,17894,0.30975760472892766
1715192700,439.87,440.19,439.81,440.1,34052,0.3147749186768611
1715193000,440.13,440.31,440.03,440.13,22948,0.31229099591423026
1715193300,440.15,440.15,439.96,440.1,15757,0.3035559247774994
1715193600,440.1,440.19,439.865,439.97,11580,0.3050876444362486
1715193900,440.02,440.14,439.92,440.06,16548,0.29900995554794296
1715194200,440.06,440.06,439.88,439.94,15972,0.29050924443737614
1715194500,439.93,440.03,439.71,439.8,40445,0.2926157269775631
1715194800,439.78,439.78,439.39,439.62,41467,0.30100031790773896
1715195100,439.6,439.71,439.48,439.66,27266,0.295928866628612
1715195400,439.67,439.8,439.55,439.71,28897,0.29264823329799683
1715195700,439.69,440.13,439.65,440.06,43495,0.30603050234814116
1715196000,440.07,440.17,439.93,440.13,31404,0.3013140378947031
1715196300,440.14,440.17,440.02,440.07,29554,0.29050589233079815
1715196600,440.07,440.3,440.05,440.14,39385,0.2876126143071697
1715196900,440.16,440.2,440.06,440.09,31946,0.2770688561423709
1715197200,440.09,440.24,440.01,440.17,37957,0.27370679498934575
1715197500,440.165,440.41,440.1,440.2,57644,0.2762991667758212
1715197800,440.22,440.38,440.01,440.07,89229,0.28299208343469145
1715198100,440.1,440.48,440.01,440.1,217743,0.2963497917607869
1715261400,440.33,440.76,440.04,440.2,71285,0.32661052092072856
1715261700,440.16,440.29,439.63,439.65,59748,0.35042405514067826
1715262000,439.65,439.65,438.82,439.04,99640,0.38467947977348577
1715262300,439.04,439.04,438.46,438.61,161409,0.398630945503954
1715262600,438.58,439.29,438.53,439.26,115698,0.42444302082510355
1715262900,439.25,439.69,439.22,439.65,68280,0.42769709076616547
1715263200,439.67,440.03,439.55,440.02,50023,0.43143301285429375
1715263500,440.04,440.37,439.68,439.77,82881,0.44990208336470117
1715263800,439.75,440.19,439.19,439.25,73722,0.489194791695794
1715264100,439.25,439.6,438.99,439.09,45729,0.4978237351460954
1715264400,439.14,439.9,439.11,439.76,39498,0.5201220397785173
1715264700,439.74,439.9,439.41,439.51,38760,0.5179704655086198
1715265000,439.51,440.09,439.5,439.99,61418,0.5231154322580023
1715265300,440,440.99,440,440.81,95392,0.557178615668145
1715265600,440.82,440.89,440.5,440.69,37960,0.5452372859775622
1715265900,440.73,440.8,440.36,440.77,44761,0.5377203369791647
1715266200,440.79,441.18,440.67,441.13,51934,0.5357403129092236
1715266500,441.16,441.19,440.75,440.94,59140,0.5289017191299933
1715266800,440.95,441.345,440.95,441.12,76109,0.5200515963349959
1715267100,441.13,441.41,441.11,441.2,29533,0.5043336251682112
1715267400,441.19,441.3,441,441.18,39399,0.4897383662276255
1715267700,441.17,441.26,440.915,441.14,40390,0.4793999114970787
1715268000,441.15,441.33,440.98,441.065,44021,0.4701570606758564
1715268300,441.075,441.41,440.98,441.38,23553,0.46728869919901
1715268600,441.38,441.55,441.29,441.45,27885,0.4524823635419372
1715268900,441.48,441.48,441.039,441.16,32832,0.45166219471751534
1715269200,441.17,441.19,440.84,440.9,24711,0.4444006093805516
1715269500,440.89,441,440.5,440.71,30532,0.4483719944247979
1715269800,440.72,440.72,440.4,440.47,24541,0.43920256625160164
1715270100,440.46,440.47,439.97,440.16,37959,0.44354524009077295
1715270400,440.18,440.31,439.96,440.22,25530,0.43686343722714793
1715270700,440.21,440.51,440.1,440.46,26463,0.43494462028234937
1715271000,440.47,440.67,440.41,440.66,24965,0.4224485759764666
1715271300,440.7,440.73,440.34,440.46,19487,0.42013082054957923
1715271600,440.47,440.74,440.37,440.74,13614,0.41655004765318104
1715271900,440.75,440.75,440.54,440.58,8656,0.40179647282080955
1715272200,440.57,440.59,440.22,440.36,11610,0.399525296190748
1715272500,440.36,440.89,440.36,440.81,24432,0.4088449178914069
1715272800,440.82,440.97,440.77,440.97,12532,0.3939274237563097
1715273100,440.95,441.1,440.8,440.96,33030,0.38721832205943124
1715273400,440.94,441.05,440.94,440.99,22341,0.36741701334090143
1715273700,441.01,441.17,440.91,441.06,25797,0.3597443695308364
1715274000,441,441.43,440.7,441.36,52326,0.38619120027863507
1715274300,441.33,441.42,441.05,441.16,37750,0.3850346859730186
1715274600,441.15,441.45,441.14,441.3,32158,0.3796750655463746
1715274900,441.31,441.32,440.95,441.05,31896,0.3789839894359196
1715275200,440.98,440.98,440.39,440.67,165748,0.39905656161906994
1715275500,440.67,441.2,440.67,441.18,34199,0.408409664360563
1715275800,441.19,441.21,440.95,441,17809,0.3978089740490935
1715276100,441.04,441.11,440.925,441,22579,0.38260833304558695
1715276400,440.99,441.12,440.92,441.11,19238,0.36956488068518706
1715276700,441.11,441.24,440.85,440.96,31126,0.37102453206481556
1715277000,440.97,441.03,440.81,440.835,24679,0.36023706548875517
1715277300,440.86,440.96,440.78,440.84,10685,0.347362989382416
1715277600,440.83,440.83,440.5,440.7,32015,0.3468370615693845
1715277900,440.73,440.85,440.71,440.78,7053,0.332777271457288
1715278200,440.8,440.9,440.66,440.72,9767,0.3261503234960497
1715278500,440.71,440.91,440.63,440.8,12745,0.3228538718177626
1715278800,440.8,440.82,440.45,440.61,18310,0.32622145240220846
1715279100,440.6,441.09,440.6,441.06,37638,0.33791992008776156
1715279400,441.05,441.21,440.93,440.94,40546,0.3337827829386338
1715279700,440.99,441.3,440.98,441.18,20858,0.3356554413001609
1715280000,441.2,441.25,441.11,441.23,22554,0.3216800526358627
1715280300,441.21,441.36,441.18,441.27,23054,0.3115600488761587
1715280600,441.28,441.48,441.27,441.36,29883,0.3043057596707214
1715280900,441.35,441.6,441.35,441.43,37635,0.3004267768370984
1715281200,441.43,441.46,441.145,441.27,28486,0.3014677213487341
1715281500,441.27,441.5,441.25,441.31,13908,0.2977914555381102
1715281800,441.31,441.31,440.96,441.09,28028,0.3015206372853897
1715282100,441.08,441.11,440.92,441.02,25073,0.2935548774792903
1715282400,441.03,441.13,440.82,440.95,40017,0.29472952908791267
1715282700,440.96,441.05,440.8,440.88,18634,0.29153456272449035
1715283000,440.83,440.98,440.73,440.9,30303,0.28856780824416955
1715283300,440.9,441.16,440.83,440.89,39642,0.2915272505124461
1715283600,440.91,440.91,440.605,440.68,46754,0.2924895897615576
1715283900,440.66,440.75,440.58,440.64,50003,0.2837403333500189
1715284200,440.7,441.13,440.62,440.85,83238,0.29990173811073123
1715284500,440.81,441.07,440.6,441.03,379592,0.3120516139599626
1715347800,442.51,443.5,442.13,443.46,172612,0.46619078439139583
1715348100,443.5,443.63,442.97,443.425,91023,0.4800342997920081
1715348400,443.42,443.89,443.41,443.63,60795,0.4800318498068619
1715348700,443.64,444.3,443.57,444.14,98964,0.4978867176778016
1715349000,444.17,444.23,443.69,443.85,68984,0.5008948092722458
1715349300,443.87,444.07,443.77,443.84,31951,0.4865451800385148
1715349600,443.81,443.81,442.77,443.155,92886,0.5282205243214776
1715349900,443.18,443.49,442.91,442.97,53465,0.5319190582985137
1715350200,442.959,442.98,442.29,442.52,61224,0.543210554134334
1715350500,442.43,442.71,441.95,442.04,57017,0.5586955145533095
1715350800,441.9,442.25,441.64,442.15,45418,0.5623601206566454
1715351100,442.18,442.21,441.38,441.49,60336,0.5814772548954553
1715351400,441.55,441.66,441.16,441.41,72181,0.5756574509743514
1715351700,441.42,441.76,441.15,441.71,45136,0.5781104901904701
1715352000,441.715,442.15,441.66,441.86,75714,0.5718168837482903
1715352300,441.88,441.92,441.43,441.71,43957,0.565972820623413
1715352600,441.68,441.94,440.63,440.65,64202,0.6191176191503123
1715352900,440.65,441.3,440.5,441.23,47041,0.6320377892110051
1715353200,441.24,441.48,441.06,441.4,85019,0.6168922328387916
1715353500,441.42,441.62,441.01,441.19,38673,0.6163999304931645
1715353800,441.21,441.55,441.05,441.38,41911,0.6080856497436528
1715354100,441.4,441.6,441.38,441.44,15994,0.5803652461905366
1715354400,441.46,441.71,441.4,441.52,33678,0.5610534428912127
1715354700,441.54,441.77,441.42,441.68,40333,0.5459781969704094
1715355000,441.68,441.81,441.42,441.56,33270,0.5348368971868077
1715355300,441.58,441.65,441.01,441.28,43065,0.5423485473877491
1715355600,441.25,441.35,440.61,440.86,36005,0.5564665082886248
1715355900,440.84,441.35,440.67,441.3,45230,0.565290329125152
1715356200,441.34,441.6,441.26,441.36,48228,0.549198162759072
1715356500,441.38,441.71,441.38,441.64,38105,0.5349697225619929
1715356800,441.64,441.64,441.09,441.11,29852,0.5360433138075656
1715357100,441.11,441.49,440.96,441.47,36777,0.5356116485355987
1715357400,441.46,441.64,441.33,441.58,20071,0.5194965307830561
1715357700,441.57,441.71,441.5,441.5,13415,0.4973896357271221
1715358000,441.52,441.77,441.4,441.76,34092,0.488290376032328
1715358300,441.78,441.78,441.47,441.6,11705,0.47555534917287207
1715358600,441.6,441.74,441.45,441.55,6581,0.46230139566052547
1715358900,441.539,441.66,441.28,441.37,22219,0.45642272454192023
1715359200,441.4,441.55,441.34,441.41,12229,0.43882110136035707
1715359500,441.41,441.99,441.4,441.94,43031,0.44961959412033387
1715359800,441.93,441.985,441.71,441.89,23827,0.43714676596888385
1715360100,441.89,442.03,441.8,441.81,18432,0.4223505683996751
1715360400,441.79,441.86,441.48,441.68,26388,0.419325527799698
1715360700,441.67,441.7,441.3,441.34,25676,0.4179451329568608
1715361000,441.34,441.5,441.29,441.46,10912,0.40309190917422644
1715361300,441.46,441.59,441.41,441.47,14487,0.3871567728046353
1715361600,441.48,441.52,441.36,441.38,6953,0.37093128903287337
1715361900,441.37,441.54,441.24,441.38,17327,0.3658647683876689
1715362200,441.37,441.5,441.34,441.44,14166,0.35116014207426577
1715362500,441.46,441.59,441.35,441.44,10866,0.3432201319261005
1715362800,441.44,441.51,441.18,441.22,8781,0.34227583678852075
1715363100,441.25,441.34,440.94,441.33,31405,0.3463989913036248
1715363400,441.36,441.73,441.36,441.7,54476,0.35022763478193975
1715363700,441.71,442.04,441.68,442.01,58291,0.350925660868945
1715364000,442.01,442.01,441.66,441.72,23987,0.3508595422354465
1715364300,441.72,442.18,441.72,442.18,25283,0.35865528921862744
1715364600,442.19,442.25,442.05,442.05,29417,0.34732276856015326
1715364900,442.07,442.25,442.03,442.19,18013,0.3382282850915729
1715365200,442.16,442.16,441.92,441.969,16956,0.3333548361564592
1715365500,441.96,442.01,441.84,441.98,21054,0.32168663357385613
1715365800,441.97,441.97,441.55,441.69,28609,0.3294233026042955
1715366100,441.66,441.73,441.44,441.63,21279,0.3266073524182759
1715366400,441.62,441.89,441.62,441.84,14795,0.3225639701026834
1715366700,441.85,441.959,441.75,441.85,25996,0.31445225795249193
1715367000,441.88,442.12,441.88,441.89,38014,0.3112770966701698
1715367300,441.9,442.11,441.875,442.11,40217,0.3058287326223015
1715367600,442.11,442.15,441.76,442.11,34983,0.3118409660064218
1715367900,442.12,442.16,441.9,441.99,18879,0.30813803986310934
1715368200,441.99,442.06,441.88,441.92,31523,0.2989853227300306
1715368500,441.91,442.25,441.89,442.23,48683,0.3033435139636008
1715368800,442.22,442.32,442.03,442.23,32406,0.3023904058233451
1715369100,442.23,442.34,442.11,442.21,27478,0.2972196625502463
1715369400,442.22,442.32,441.96,442.19,70047,0.3017039723680868
1715369700,442.19,442.33,442.08,442.24,44645,0.2980108314846521
1715370000,442.25,442.27,441.97,441.99,65197,0.2981529149500308
1715370300,441.941,442.05,441.84,441.86,73525,0.29185627816788834
1715370600,441.87,442.35,441.83,442.32,113249,0.30815225829875625
1715370900,442.31,442.445,442.01,442.04,274321,0.3172128112774167
1715607000,443.99,444.09,443.03,443.05,102978,0.44098332475759794
1715607300,443.06,443.56,442.86,442.94,66041,0.45948451584634015
1715607600,442.91,443,442.42,442.59,91116,0.46809276471445754
1715607900,442.59,442.59,442.08,442.28,69910,0.47108613866342425
1715608200,442.3,442.71,442.27,442.67,66866,0.46886570018746526
1715608500,442.66,443.01,442.19,442.9,48379,0.49394672160264586
1715608800,442.91,443.22,442.79,443.19,57132,0.48937909863102874
1715609100,443.17,443.17,442.86,443.06,36136,0.4779948773002398
1715609400,443.07,443.11,442.81,443.02,75783,0.4652809574930807
1715609700,442.99,443.31,442.99,443.14,20754,0.45490374624357444
1715610000,443.13,443.46,443.02,443.42,20326,0.4538391929404618
1715610300,443.41,443.5,443.27,443.34,27347,0.43785067915900155
1715610600,443.34,443.34,442.69,443,45918,0.4530042020762141
1715610900,443.01,443.22,442.9,443.08,22861,0.44350390192791667
1715611200,443.05,443.12,442.77,442.94,28641,0.43682505179021
1715611500,442.93,443.31,442.88,443.24,32674,0.4363375480909098
1715611800,443.23,443.27,442.99,443.14,24557,0.42517058037012856
1715612100,443.13,443.27,442.95,443.06,33501,0.41765839605797606
1715612400,443.07,443.15,442.71,443,49162,0.4192542249109776
1715612700,443.01,443.2,442.98,443.12,24456,0.40502178027447705
1715613000,443.17,443.42,443.14,443.32,31661,0.39752022454058666
1715613300,443.29,443.37,443.035,443.07,21462,0.3930544942162576
1715613600,443.13,443.16,442.81,443.02,44174,0.38997917320081227
1715613900,442.98,442.98,442.6,442.73,26441,0.3921235179721799
1715614200,442.69,442.94,442.24,442.865,68343,0.41411469525988054
1715614500,442.85,442.9,442.67,442.82,27021,0.40096364559845776
1715614800,442.84,442.885,442.65,442.74,40823,0.3891090994842831
1715615100,442.74,442.92,442.72,442.84,15062,0.3756013066639764
1715615400,442.84,443.11,442.82,443.11,19296,0.36948692761655094
1715615700,443.13,443.13,442.95,443.07,37141,0.3559521470725121
1715616000,443.06,443.23,443.05,443.199,13172,0.3433841365673332
1715616300,443.17,443.36,443.17,443.27,16755,0.3324281268125235
1715616600,443.27,443.29,443.12,443.16,11637,0.3208261177544872
1715616900,443.16,443.25,443.08,443.2,26044,0.3100528236291678
1715617200,443.17,443.27,443.125,443.19,7609,0.29826333622708306
1715617500,443.18,443.31,443.16,443.26,28979,0.28767309792514695
1715617800,443.27,443.42,443.25,443.32,21838,0.2792678766447804
1715618100,443.38,443.44,443.22,443.25,14513,0.27503445688443684
1715618400,443.26,443.32,443.11,443.25,18505,0.270389138535547
1715618700,443.22,443.25,443.07,443.15,21012,0.26393277149729416
1715619000,443.15,443.29,443.08,443.125,18427,0.26008043067606146
1715619300,443.1,443.2,443.07,443.07,14457,0.25078897134205674
1715619600,443.06,443.06,442.8,442.8,36359,0.2521611876747657
1715619900,442.77,442.8,442.04,442.08,77985,0.28843538855513895
1715620200,442.07,442.44,441.65,442.44,55953,0.3242614322297733
1715620500,442.41,442.885,442.34,442.83,70207,0.34002847278479065
1715620800,442.82,443.1,442.8,442.99,41975,0.33716929615730645
1715621100,443.015,443.12,442.9,443.04,25973,0.32880006071750084
1715621400,443.07,443.08,442.81,442.82,36007,0.3246000563805352
1715621700,442.82,442.88,442.64,442.66,13010,0.31855719521049763
1715622000,442.65,442.75,442.54,442.6,12127,0.31080310983831777
1715622300,442.62,442.7,442.51,442.64,13386,0.30217431627843777
1715622600,442.62,442.77,442.54,442.75,33048,0.2970190079728323
1715622900,442.72,442.9,442.64,442.84,20572,0.2943747931176293
1715623200,442.82,442.82,442.43,442.56,20269,0.30263373646636776
1715623500,442.54,442.68,442.53,442.66,5886,0.2917313267187725
1715623800,442.63,442.73,442.555,442.64,12650,0.2833933748102896
1715624100,442.66,442.785,442.56,442.785,20974,0.2792224194666991
1715624400,442.805,442.86,442.68,442.81,15139,0.2721351037905068
1715624700,442.78,442.93,442.75,442.81,13808,0.26555402494832825
1715625000,442.78,442.85,442.57,442.83,35790,0.266585880309164
1715625300,442.85,442.95,442.81,442.93,26263,0.2575440317156513
1715625600,442.91,442.92,442.78,442.87,9533,0.2498623151645358
1715625900,442.91,442.93,442.625,442.67,26907,0.2538007212242123
1715626200,442.675,442.82,442.63,442.69,14417,0.24924352685105414
1715626500,442.68,442.93,442.66,442.93,23402,0.25072613207597755
1715626800,442.91,443.04,442.84,442.99,34096,0.2471028369276967
1715627100,442.98,443.01,442.84,442.88,14908,0.24159549143286235
1715627400,442.86,443.03,442.78,442.96,11464,0.24219581347337218
1715627700,442.98,443.12,442.95,443.05,14001,0.23703896965384672
1715628000,443.08,443.12,442.78,442.78,24943,0.2443933289642885
1715628300,442.8,442.94,442.59,442.93,33284,0.2519366626096981
1715628600,442.92,443.02,442.88,443.01,35546,0.24394118670900442
1715628900,443,443.14,442.99,443.05,63440,0.2372311019440739
1715629200,443.045,443.225,443.015,443.19,47496,0.2352860232337855
1715629500,443.18,443.18,442.85,442.91,48518,0.24276559300279904
1715629800,442.92,443.23,442.9,443.11,97384,0.2489966220740306
1715630100,443.12,443.21,442.84,443.1,186908,0.25763972049731443
1715693400,442.64,443.11,442.47,442.965,156989,0.28495116903321954
1715693700,442.98,443.31,442.83,443.19,113985,0.29888322838799086
1715694000,443.21,443.71,442.98,443.6,66810,0.3296772835031316
1715694300,443.56,443.91,443.45,443.51,71011,0.3389860489671962
1715694600,443.53,443.75,443.42,443.58,54765,0.33834418832668106
1715694900,443.57,443.63,442.98,443.05,55123,0.3606053177319165
1715695200,443.035,443.23,442.71,442.915,69406,0.3719906521796395
1715695500,442.93,443.48,442.67,443.46,48416,0.40327703416680827
1715695800,443.45,443.63,443.24,443.38,58970,0.4023286745834639
1715696100,443.37,443.52,442.76,443.02,53506,0.4278766263989301
1715696400,443.05,444.35,443.03,444.35,79628,0.49231401022758087
1715696700,444.36,444.97,444.35,444.82,93841,0.5014344380684682
1715697000,444.83,444.94,444.52,444.54,54897,0.49561769249215015
1715697300,444.51,444.55,442.91,443.37,84207,0.5773592858855671
1715697600,443.34,443.41,442.88,443.36,58825,0.5739764797508858
1715697900,443.34,443.52,443.06,443.24,42624,0.565835302625821
1715698200,443.22,443.59,443.2,443.4,36616,0.5532756381525471
1715698500,443.42,444.21,443.38,444.21,45456,0.5730416639987926
1715698800,444.21,444.41,444.03,444.18,40249,0.5592529737131683
1715699100,444.19,444.54,444.07,444.46,56693,0.5528777613050868
1715699400,444.48,444.515,444.32,444.45,22098,0.5273150640690087
1715699700,444.45,444.88,444.38,444.41,44551,0.5253639880640796
1715700000,444.4,444.54,444.251,444.44,23761,0.5084808460595056
1715700300,444.415,444.725,444.31,444.64,35262,0.5018036427695424
1715700600,444.69,444.69,444.05,444.09,23957,0.5116748111431455
1715700900,444.06,444.11,443.79,443.82,42654,0.4979837532043489
1715701200,443.91,444.08,443.59,443.7,40399,0.4974134851183246
1715701500,443.71,443.8,443.4,443.75,49605,0.4904553790384467
1715701800,443.75,443.95,443.72,443.89,36749,0.47185142339284064
1715702100,443.9,443.95,443.72,443.77,28932,0.4545763217219207
1715702400,443.77,443.82,443.52,443.65,21795,0.44353515588464143
1715702700,443.64,444,443.59,443.96,28591,0.4411397876071688
1715703000,443.95,444.03,443.79,443.81,23781,0.42677265992093905
1715703300,443.84,443.85,443.66,443.66,14014,0.40986032706944325
1715703600,443.65,443.695,443.41,443.49,29480,0.40094173227876645
1715703900,443.5,443.63,443.43,443.58,16451,0.3865887514017109
1715704200,443.57,443.57,443.36,443.47,14588,0.37468955487301514
1715704500,443.5,443.63,443.34,443.41,19774,0.3686403009535155
1715704800,443.43,443.57,443.36,443.38,30083,0.3573088508854058
1715705100,443.38,443.46,443.24,443.37,18416,0.34750107582216044
1715705400,443.39,443.7,443.36,443.55,37143,0.3469652846920043
1715705700,443.56,443.69,443.51,443.66,23295,0.3350391929282902
1715706000,443.7,443.77,443.4,443.6,22103,0.33753639343341263
1715706300,443.6,443.6,443.28,443.43,13290,0.33628379390245816
1715706600,443.45,443.55,443.31,443.33,14242,0.32940638005228323
1715706900,443.36,443.52,443.24,443.52,23753,0.32587735290568964
1715707200,443.51,443.689,443.37,443.65,16987,0.3253861134124273
1715707500,443.62,443.86,443.56,443.82,35530,0.32357281959725476
1715707800,443.84,443.92,443.78,443.8,26442,0.31046047534031107
1715708100,443.815,443.96,443.79,443.81,32045,0.30042758424457167
1715708400,443.8,444.22,443.8,444.16,52709,0.3089684710842463
1715708700,444.2,444.21,444,444.02,66856,0.30189929457822723
1715709000,444.02,444.04,443.81,444.005,31414,0.29676363067978373
1715709300,444.02,444.08,443.89,444.01,35807,0.28913765705979905
1715709600,444,444.28,443.97,444.26,26212,0.29062782441266666
1715709900,444.24,444.57,444.181,444.44,85872,0.2976544083831912
1715710200,444.45,445.15,444.4,445.1,72020,0.3299648077843918
1715710500,445.09,445.34,445.08,445.26,79191,0.3249673215140775
1715710800,445.27,445.34,445.18,445.27,104440,0.3131839414059268
1715711100,445.27,445.27,445.08,445.14,32484,0.3043850884483605
1715711400,445.14,445.545,444.95,445.42,100600,0.32514329641633666
1715711700,445.44,445.65,445.31,445.57,99110,0.3262044895294537
1715712000,445.61,446.04,445.6,445.77,75951,0.33647559742020894
1715712300,445.83,445.87,445.54,445.72,51118,0.3360130547473358
1715712600,445.72,445.78,445.54,445.775,32860,0.32915497940823696
1715712900,445.78,446.03,445.745,445.9,50477,0.32600105230764637
1715713200,445.9,446.01,445.8,445.87,26368,0.3177152628570988
1715713500,445.87,445.87,445.6,445.85,50358,0.31430702979587616
1715713800,445.85,446.11,445.8,445.9,45645,0.31399938481045664
1715714100,445.9,446.19,445.8,446.14,46397,0.3194280001811373
1715714400,446.15,446.42,446.06,446.15,76922,0.3223260001681999
1715714700,446.131,446.18,445.97,446.14,69972,0.31430271444189845
1715715000,446.11,446.18,446.05,446.17,38601,0.3011382348389054
1715715300,446.15,446.16,445.99,446.03,76159,0.2924855037789841
1715715600,446.04,446.36,446.02,446.34,85057,0.2958793963662018
1715715900,446.33,446.38,445.94,445.975,74816,0.3061737251971873
1715716200,445.975,446.43,445.975,446.41,182608,0.31680417339738703
1715716500,446.4,446.46,445.94,445.97,492182,0.33131816101185807
1715779800,448.43,449,448.02,448.7,246119,0.524081149511009
1715780100,448.71,448.93,448,448.32,102144,0.553075353117366
1715780400,448.31,448.77,448.15,448.21,67556,0.5578556850375544
1715780700,448.18,448.43,447.45,447.53,106630,0.5880088503920161
1715781000,447.54,447.55,446.9,447.39,142682,0.5924367896497317
1715781300,447.43,447.78,447.22,447.78,61401,0.5901198761033184
1715781600,447.78,448.5,447.76,448.46,78324,0.6008255992387964
1715781900,448.48,448.77,448.32,448.54,79592,0.5900523421503101
1715782200,448.53,448.75,448.24,448.48,44696,0.5843343177110015
1715782500,448.53,449,448.37,448.84,55674,0.5875961521602154
1715782800,448.87,449.21,448.81,449.07,44604,0.5741964270059127
1715783100,449.07,449.12,448.76,448.91,62061,0.5588966822197771
1715783400,448.96,449.4,448.86,449.31,65674,0.5575469192040761
1715783700,449.3,449.73,449.17,449.53,89959,0.557722139260928
1715784000,449.54,449.81,449.42,449.73,80552,0.545741986456575
1715784300,449.72,449.93,449.62,449.89,55417,0.5289032731382484
1715784600,449.89,449.91,449.6,449.675,59532,0.5132673250569451
1715784900,449.65,449.91,449.63,449.91,45979,0.49660537326716536
1715785200,449.91,450.13,449.87,449.95,68957,0.47970498946236717
